label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0,0.0,0.0,0.06388765649999399,0.25555062599997597,0.3194382824999699,0.3833259389999639,0.5111012519999519,0.4472135954999579,0.7027642214999339,0.5111012519999519,0.3833259389999639,0.3194382824999699,0.6388765649999398,0.3833259389999639,0.7666518779999278,0.3833259389999639,0.8944271909999159,0.4472135954999579,0.4472135954999579,0.12777531299998798,0.7027642214999339,0.12777531299998798,0.8305395344999218,0.12777531299998798,0.9583148474999098,0.12777531299998798,0.4472135954999579,-0.06388765649999399,0.7027642214999339,-0.06388765649999399,0.8305395344999218,0.0,0.8944271909999159,0.0,0.4472135954999579,-0.19166296949998196,0.5749889084999459,-0.25555062599997597,0.7027642214999339,-0.3194382824999699,0.7666518779999278,-0.3194382824999699
0,0.0,0.0,-0.29851115706299675,0.39801487608399566,-0.29851115706299675,0.6965260331469925,-0.09950371902099892,0.8955334711889903,0.09950371902099892,0.9950371902099892,-0.4975185951049946,0.39801487608399566,-0.39801487608399566,0.5970223141259935,-0.19900743804199783,0.5970223141259935,-0.09950371902099892,0.6965260331469925,-0.29851115706299675,0.19900743804199783,-0.19900743804199783,0.29851115706299675,0.0,0.29851115706299675,0.09950371902099892,0.29851115706299675,-0.09950371902099892,-0.09950371902099892,0.09950371902099892,0.0,0.19900743804199783,0.0,0.39801487608399566,0.0,0.09950371902099892,-0.29851115706299675,0.29851115706299675,-0.19900743804199783,0.39801487608399566,-0.19900743804199783,0.5970223141259935,-0.19900743804199783
0,0.0,0.0,0.33499171836266506,-0.04466556244835534,0.602985093052797,0.04466556244835534,0.7816473428462184,0.24566059346595437,0.9156440301912844,0.40199006203519805,0.49132118693190874,-0.24566059346595437,0.7146489991736854,0.267993374690132,0.6699834367253301,0.31265893713848736,0.602985093052797,0.2233278122417767,0.2233278122417767,-0.133996687345066,0.49132118693190874,0.46898840570773104,0.4466556244835534,0.4243228432593757,0.40199006203519805,0.267993374690132,0.0,0.02233278122417767,0.267993374690132,0.5583195306044417,0.24566059346595437,0.46898840570773104,0.20099503101759902,0.31265893713848736,-0.20099503101759902,0.2233278122417767,0.0,0.6253178742769747,0.04466556244835534,0.5583195306044417,0.0,0.40199006203519805
0,0.0,0.0,-0.0997785157856609,-0.033259505261886965,-0.23281653683320877,-0.16629752630943484,-0.2993355473569827,-0.3658545578807566,-0.2993355473569827,-0.49889257892830446,-0.43237356840453056,0.0,-0.3991140631426436,-0.43237356840453056,-0.2993355473569827,-0.6984496104996263,-0.16629752630943484,-0.898006642070948,-0.3658545578807566,0.033259505261886965,-0.2660760420950957,-0.46563307366641754,-0.0997785157856609,-0.7982281262852872,0.06651901052377393,-0.9977851578566089,-0.2660760420950957,0.033259505261886965,-0.1995570315713218,-0.46563307366641754,-0.06651901052377393,-0.7317091157615132,0.06651901052377393,-0.9312661473328351,-0.16629752630943484,0.0,-0.16629752630943484,-0.3991140631426436,-0.0997785157856609,-0.6319305999758523,0.0,-0.7649686210234002
0,0.0,0.0,0.0,-0.24951314462072213,0.06237828615518053,-0.4366480030862637,0.12475657231036107,-0.6237828615518053,0.12475657231036107,-0.7485394338621664,0.24951314462072213,-0.31189143077590264,0.49902628924144427,-0.3742697169310832,0.6237828615518053,-0.4366480030862637,0.7485394338621664,-0.49902628924144427,0.3742697169310832,-0.12475657231036107,0.6237828615518053,-0.1871348584655416,0.7485394338621664,-0.24951314462072213,0.8732960061725275,-0.24951314462072213,0.4366480030862637,0.0,0.6861611477069858,0.0,0.8109177200173469,0.0,0.9980525784828885,-0.06237828615518053,0.4366480030862637,0.1871348584655416,0.6861611477069858,0.1871348584655416,0.8109177200173469,0.12475657231036107,0.9356742923277079,0.1871348584655416
0,0.0,0.0,0.21404317236952233,0.19026059766179762,0.26160832178497173,0.38052119532359524,0.07134772412317411,0.5469992182776682,-0.23782574707724702,0.5707817929853929,-0.14269544824634822,-0.38052119532359524,-0.38052119532359524,0.30917347120042116,-0.19026059766179762,0.47565149415449404,-0.047565149415449405,0.42808634473904467,-0.49943406886221875,-0.38052119532359524,-0.642129517108567,0.42808634473904467,-0.3567386206158705,0.5945643676931176,-0.19026059766179762,0.47565149415449404,-0.7848249653549152,-0.28539089649269644,-0.8323901147703646,0.47565149415449404,-0.5707817929853929,0.642129517108567,-0.40430377003131995,0.5707817929853929,-0.9513029883089881,-0.11891287353862351,-0.9037378388935388,0.42808634473904467,-0.6896946665240163,0.5469992182776682,-0.5469992182776682,0.47565149415449404
0,0.0,0.0,0.1951219512195122,0.12195121951219512,0.21951219512195122,0.2682926829268293,-0.024390243902439025,0.36585365853658536,-0.2926829268292683,0.36585365853658536,-0.07317073170731707,-0.5609756097560976,-0.3902439024390244,0.07317073170731707,-0.21951219512195122,0.2682926829268293,-0.07317073170731707,0.1951219512195122,-0.43902439024390244,-0.5853658536585366,-0.6829268292682927,0.21951219512195122,-0.4146341463414634,0.4146341463414634,-0.21951219512195122,0.3170731707317073,-0.7073170731707317,-0.5121951219512195,-0.8780487804878049,0.2682926829268293,-0.6097560975609756,0.4146341463414634,-0.43902439024390244,0.3170731707317073,-0.9024390243902439,-0.3902439024390244,-0.975609756097561,0.21951219512195122,-0.7317073170731707,0.34146341463414637,-0.5609756097560976,0.2682926829268293
0,0.0,0.0,0.2556549962824568,0.1278274981412284,0.33235149516719387,0.20452399702596546,0.07669649888473705,0.28122049591070253,-0.1533929977694741,0.23008949665421113,0.07669649888473705,-0.6902684899626335,-0.3067859955389482,-0.1278274981412284,-0.17895849739771977,0.1278274981412284,-0.07669649888473705,0.07669649888473705,-0.33235149516719387,-0.7669649888473705,-0.6391374907061421,0.07669649888473705,-0.38348249442368526,0.3067859955389482,-0.23008949665421113,0.17895849739771977,-0.6391374907061421,-0.6902684899626335,-0.8692269873603532,0.10226199851298273,-0.6135719910778964,0.28122049591070253,-0.46017899330842227,0.17895849739771977,-0.8436614877321076,-0.5368754921931593,-0.971488985873336,0.025565499628245683,-0.7669649888473705,0.20452399702596546,-0.6135719910778964,0.1278274981412284
0,0.0,0.0,0.30285267907504126,0.05047544651250687,0.45427901861256187,0.05047544651250687,0.17666406279377406,0.07571316976876032,-0.10095089302501374,0.0,0.22713950930628093,-0.8833203139688703,-0.07571316976876032,-0.37856584884380157,-0.025237723256253435,-0.10095089302501374,0.05047544651250687,-0.10095089302501374,-0.15142633953752063,-0.9590334837376306,-0.45427901861256187,-0.20190178605002748,-0.2776149558187878,0.12618861628126718,-0.12618861628126718,0.05047544651250687,-0.45427901861256187,-0.8833203139688703,-0.6814185279188428,-0.15142633953752063,-0.4795167418688153,0.10095089302501374,-0.3533281255875481,0.025237723256253435,-0.6814185279188428,-0.7318939744313496,-0.8076071442001099,-0.20190178605002748,-0.6561808046625893,0.0,-0.5552299116375756,0.0
0,0.0,0.0,0.26393558883482565,0.0,0.4263574896562568,-0.18272463842411008,0.30454106404018344,-0.4466602272589357,0.12181642561607338,-0.6902930784910825,0.385752014450899,-0.8933204545178715,-0.020302737602678898,-0.771504028901798,0.0,-0.4466602272589357,0.10151368801339448,-0.32484380164286236,0.10151368801339448,-0.9948341425312659,-0.24363285123214676,-0.7308985536964403,-0.18272463842411008,-0.385752014450899,-0.08121095041071559,-0.32484380164286236,-0.1421191632187523,-0.974531404928587,-0.4466602272589357,-0.6902930784910825,-0.34514653924554123,-0.385752014450899,-0.22333011362946786,-0.32484380164286236,-0.36544927684822015,-0.8730177169151926,-0.5684766528750091,-0.6902930784910825,-0.4872657024642935,-0.4466602272589357,-0.36544927684822015,-0.36544927684822015
0,0.0,0.0,0.26,0.02,0.52,-0.16,0.46,-0.44,0.26,-0.66,0.54,-0.82,0.18,-0.82,0.1,-0.52,0.18,-0.36,0.28,-0.96,-0.08,-0.76,-0.08,-0.44,0.02,-0.38,0.02,-0.96,-0.3,-0.76,-0.24,-0.44,-0.14,-0.38,-0.22,-0.9,-0.44,-0.72,-0.36,-0.48,-0.26,-0.42
0,0.0,0.0,0.265668519650811,-0.018976322832200788,0.5123607164694213,-0.20873955115420867,0.4933843936372205,-0.4933843936372205,0.34157381097961415,-0.7021239447914291,0.5503133621338229,-0.8349582046168347,0.2846448424830118,-0.7780292361202322,0.22771587398640944,-0.5123607164694213,0.265668519650811,-0.41747910230841734,0.3036211653152126,-0.9488161416100394,0.018976322832200788,-0.7590529132880315,0.05692896849660236,-0.4554317479728189,0.1328342598254055,-0.4364554251406181,0.05692896849660236,-0.9488161416100394,-0.18976322832200787,-0.7400765904558307,-0.11385793699320472,-0.4554317479728189,-0.018976322832200788,-0.4364554251406181,-0.17078690548980707,-0.8729108502812362,-0.3225974881474134,-0.6831476219592283,-0.24669219681861024,-0.4744080708050197,-0.1518105826576063,-0.4364554251406181
0,0.0,0.0,0.2601080469053096,-0.018579146207522112,0.5202160938106192,-0.24152890069778746,0.5573743862256634,-0.5387952400181413,0.4644786551880528,-0.7803241407159287,0.5759535324331855,-0.8174824331309729,0.37158292415044225,-0.8360615793384951,0.33442463173539805,-0.5759535324331855,0.37158292415044225,-0.4830578013955749,0.35300377794292015,-0.9289573103761056,0.1300540234526548,-0.8174824331309729,0.1300540234526548,-0.4830578013955749,0.20437060828274323,-0.4830578013955749,0.11147487724513268,-0.9289573103761056,-0.09289573103761056,-0.7803241407159287,-0.05573743862256634,-0.5016369476030971,0.037158292415044224,-0.4830578013955749,-0.1300540234526548,-0.8917990179610614,-0.2601080469053096,-0.7245867020933624,-0.18579146207522113,-0.5202160938106192,-0.09289573103761056,-0.5016369476030971
0,0.0,0.0,0.25620236475874014,-0.018300168911338583,0.5490050673401574,-0.23790219584740158,0.6039055740741732,-0.5307048984288188,0.5124047295174803,-0.786907263187559,0.5673052362514961,-0.8235076010102362,0.4026037160494488,-0.8784081077442519,0.3843035471381102,-0.6222057429855118,0.4026037160494488,-0.5307048984288188,0.32940304040409446,-0.9150084455669291,0.14640135129070866,-0.8418077699215748,0.16470152020204723,-0.47580439169480315,0.23790219584740158,-0.5124047295174803,0.09150084455669291,-0.9150084455669291,-0.07320067564535433,-0.786907263187559,-0.018300168911338583,-0.4941045606061417,0.054900506734015746,-0.5124047295174803,-0.14640135129070866,-0.8601079388329134,-0.2745025336700787,-0.6954064186308662,-0.18300168911338582,-0.4941045606061417,-0.10980101346803149,-0.4941045606061417
0,0.0,0.0,0.25997347344787264,-0.037139067635410375,0.594225082166566,-0.25997347344787264,0.6313641498019763,-0.594225082166566,0.5199469468957453,-0.8541985556144386,0.5199469468957453,-0.8541985556144386,0.4085297439895141,-0.9099071570675541,0.38996021017180893,-0.6313641498019763,0.4270992778072193,-0.5570860145311556,0.2785430072655778,-0.9284766908852593,0.1485562705416415,-0.8727680894321438,0.16712580435934668,-0.5013774130780401,0.24140393963016743,-0.5570860145311556,0.05570860145311556,-0.9284766908852593,-0.09284766908852593,-0.8170594879790282,-0.037139067635410375,-0.5013774130780401,0.037139067635410375,-0.5385164807134504,-0.18569533817705186,-0.8727680894321438,-0.297112541083283,-0.7242118188905022,-0.22283440581246225,-0.5199469468957453,-0.1485562705416415,-0.5385164807134504
